region,locality,price_usd,area_m2,floor,rooms,expenses,properati_url,lat,lon
Capital Federal,Nuñez,191134.0,71.0,2.0,3.0,,http://nunez.properati.com.ar/u8io_venta_departamentos_nunez,-34.54179,-58.476815
Capital Federal,Congreso,112000.0,60.0,5.0,3.0,1240.0,http://congreso.properati.com.ar/yz08_venta_departamentos_congreso_luminoso_arq-victorino-de-la-plaza,-34.6103745,-58.399023
Capital Federal,Palermo,177000.0,52.0,503.0,2.0,,http://palermo.properati.com.ar/11sic_venta_departamentos_palermo_gimnasio_hidromasaje_lavadero_parrilla_piscina_quincho_sum_vista_garage_amenities_aire-acondicionado_re-max-premium,-34.582143,-58.448764
Capital Federal,Belgrano,120000.0,37.0,,2.0,,http://belgrano.properati.com.ar/12tw1_venta_departamentos_belgrano_baulera_garage_zuker-propiedades_dkg,-34.5596996,-58.4468228
Capital Federal,Nuñez,140000.0,46.0,2.0,2.0,,http://nunez.properati.com.ar/1088y_venta_departamentos_nunez_balcon_suite_lavadero_toilette_luminoso_estrenar_ew-negocios-inmobiliarios,-34.5541654,-58.4655168
Capital Federal,Villa Urquiza,126360.0,41.0,2.0,2.0,,http://villa-urquiza.properati.com.ar/kph7_venta_departamentos_villa-urquiza,-34.5710926,-58.4846052
Capital Federal,Abasto,85500.0,38.0,,1.0,1400.0,http://abasto.properati.com.ar/10ruu_venta_departamentos_abasto_balcon_garage_placard_estrenar_cortese-propiedades_bj2,-34.6037137392,-58.3815808896
Capital Federal,Palermo,88000.0,33.0,,,,http://palermo.properati.com.ar/issd_venta_departamento_palermo,-34.5923159302,-58.4338175662
Capital Federal,Colegiales,88500.0,34.0,,2.0,,http://colegiales.properati.com.ar/12gix_venta_departamentos_colegiales_lavadero_sum_luminoso_impecable_placard_aire-acondicionado_estrenar_re-max-bur-oacute,-34.577097,-58.452137
Capital Federal,Barracas,58904.0,38.0,6.0,2.0,,http://barracas.properati.com.ar/12scr_venta_departamentos_barracas_balcon_parrilla_sum_terraza_garage_amenities_re-max-total-v,-34.631255,-58.370463
Capital Federal,Nuñez,170000.0,84.0,91.0,3.0,,http://nunez.properati.com.ar/11br4_venta_departamentos_nunez_baulera_luminoso_placard_re-max-total-v,-34.547057,-58.460419
Capital Federal,Balvanera,115000.0,80.0,,4.0,,http://balvanera.properati.com.ar/10trl_venta_departamentos_balvanera_luminoso_victorino-de-la-plaza_d03,-34.6067314268,-58.4006620127
Capital Federal,San Cristobal,75000.0,48.0,,2.0,,http://san-cristobal.properati.com.ar/12moy_venta_departamentos_san-cristobal_subte-linea-e_dacal-bienes-raices_ahb,-34.621434,-58.390198
Capital Federal,Villa Devoto,69500.0,38.0,,2.0,,http://villa-devoto.properati.com.ar/10mfd_venta_departamentos_villa-real_lavadero_luminoso_placard_aire-acondicionado_re-max-visi-oacute-n,-34.620866,-58.509493
Capital Federal,Villa Crespo,139000.0,42.0,7.0,2.0,,http://villa-crespo.properati.com.ar/vrjn_venta_departamentos_villa-crespo,-34.597769,-58.42644
Capital Federal,Caballito,98000.0,39.0,,2.0,,http://caballito.properati.com.ar/zzyi_venta_departamentos_caballito_balcon_patio_toilette_luminoso_lujoso_garage_placard_aire-acondicionado_re-max-ayres,-34.625268,-58.454082
Capital Federal,Barrio Norte,130000.0,41.0,8.0,3.0,1400.0,http://barrio-norte.properati.com.ar/11vof_venta_departamentos_barrio-norte_balcon_baulera_lavadero_luminoso_brick-propiedades-local-palermo-chico,-34.600269,-58.4090862
Capital Federal,Balvanera,148000.0,74.0,,,,http://balvanera.properati.com.ar/12lyk_venta_departamentos_balvanera_balcon_toilette_luminoso_garage_aire-acondicionado_losa-radiante_subte-linea-a_subte-linea-h_inmobiliaria-calot,-34.6118423,-58.4116076
Capital Federal,Coghlan,74000.0,33.0,,1.0,,http://coghlan.properati.com.ar/rw4n_venta_departamentos_coghlan,-34.5653209202,-58.4716025037
Capital Federal,Almagro,129000.0,90.0,,5.0,,http://almagro.properati.com.ar/10b6t_venta_departamentos_almagro_patio_migliorisi-propiedades_cy2,-34.6135876,-58.4107896
Capital Federal,Once,78000.0,37.0,4.0,,1040.0,http://once.properati.com.ar/vm8q_venta_departamentos_once_yrigoyen-hipolito_2900,-34.6113848,-58.4073279
Capital Federal,San Telmo,130000.0,47.0,7.0,1.0,,http://san-telmo.properati.com.ar/11n84_venta_departamentos_san-telmo_garay-juan-de-av-_300_suite_gimnasio_piscina_luciano-cazenave-inversiones-inmobiliarias,-34.624235218,-58.3696383829
Capital Federal,Caballito,135000.0,65.0,,3.0,,http://caballito.properati.com.ar/12sck_venta_departamentos_caballito_balcon_lavadero_piscina_luminoso_garage_losa-radiante_subte-linea-b_pronin-propiedades,-34.603207,-58.434161
Capital Federal,Villa Pueyrredón,115000.0,50.0,6.0,2.0,1000.0,http://villa-pueyrredon.properati.com.ar/11wid_venta_departamentos_villa-pueyrredon_balcon_terraza_laurenzano-propiedades_4pf,-34.5848438,-58.5041771
Capital Federal,Nuñez,125000.0,39.0,,1.0,1400.0,http://nunez.properati.com.ar/11wys_venta_departamentos_nunez_balcon_lujoso_placard_deborah-sosa-inversiones-inmobiliarias_akn,-34.5495516,-58.4541462
Capital Federal,Caballito,132000.0,65.0,1.0,,,http://caballito.properati.com.ar/12v67_venta_departamentos_caballito_yerbal_1135_balcon_lavadero_parrilla_sum_terraza_toilette_garage_amenities_placard_subte-linea-a_lepore-propiedades,-34.6213780165,-58.4469826183
Capital Federal,Caballito,369500.0,98.0,23.0,3.0,,http://caballito.properati.com.ar/uu10_venta_departamentos_caballito,-34.62818,-58.429483
Capital Federal,Belgrano,155000.0,80.0,2.0,4.0,,http://belgrano.properati.com.ar/se98_venta_departamentos_capital-federal,-34.567609,-58.472414
Capital Federal,Villa Urquiza,77000.0,45.0,,2.0,,http://villa-urquiza.properati.com.ar/1199u_venta_departamentos_villa-urquiza_lavadero_terraza_placard_mb-inmobiliaria-sa,-34.5655338,-58.4788297
Capital Federal,San Cristobal,69000.0,39.0,14.0,2.0,,http://san-cristobal.properati.com.ar/1076t_venta_departamentos_balvanera_balcon_lavadero_placard_re-max-liberty,-34.618305,-58.394136
Capital Federal,Palermo,269000.0,86.0,2.0,4.0,,http://palermo.properati.com.ar/yr6s_venta_departamentos_palermo_balcon_lujoso_re-max-capital,-34.572804,-58.420937
Capital Federal,Congreso,159000.0,84.0,,3.0,,http://congreso.properati.com.ar/10j2g_venta_departamentos_congreso_luminoso_dependencias_victorino-de-la-plaza_d03,-34.6095064089,-58.3956532164
Capital Federal,Agronomía,71400.0,40.0,1.0,2.0,,http://agronomia.properati.com.ar/x8pz_venta_departamentos_villa-ortuzar,-34.589676,-58.490095
Capital Federal,Belgrano,120000.0,43.0,2.0,,,http://belgrano.properati.com.ar/oako_venta_departamentos_belgrano_plaza_1000,-34.5478587198,-58.4482092853
Capital Federal,Saavedra,162000.0,50.0,6.0,2.0,,http://saavedra.properati.com.ar/nn8e_venta_departamentos_saavedra,-34.5574837,-58.4806697
Capital Federal,Caballito,105000.0,32.0,,1.0,,http://caballito.properati.com.ar/xiqb_venta_departamentos_caballito_ambrosetti-juan-b-_200_lavadero_piscina_sum_luminoso_garage,-34.6156413442,-58.4363698922
Capital Federal,Belgrano,297638.0,72.0,,2.0,,http://belgrano.properati.com.ar/okig_venta_departamentos_belgrano_del-libertador-av-_6400,-34.5525338,-58.4512771
Capital Federal,Boca,75000.0,39.0,,2.0,,http://boca.properati.com.ar/11hcf_venta_departamentos_boca_luminoso_garage_impecable_di-mitrio-inmobiliaria_90i,-34.628888,-58.365579
Capital Federal,Boca,120000.0,72.0,,4.0,1870.0,http://boca.properati.com.ar/10t7o_venta_departamentos_boca_luminoso_impecable_di-mitrio-inmobiliaria_d2r,-34.6278223,-58.3605432
Capital Federal,Palermo,170000.0,70.0,1.0,3.0,,http://palermo.properati.com.ar/12dax_venta_departamentos_palermo_balcon_lavadero_terraza_luminoso_placard_re-max-bur-oacute,-34.58934,-58.42761
Capital Federal,San Telmo,169000.0,64.0,,2.0,,http://san-telmo.properati.com.ar/zps8_venta_departamentos_puerto-madero_balcon_lavadero_parrilla_piscina_quincho_toilette_lujoso_garage_re-max-ra-iacute-ces,-34.625837,-58.372437
Capital Federal,Once,115000.0,50.0,,,,http://once.properati.com.ar/11mwq_venta_departamentos_once_balcon_hidromasaje_lavadero_parrilla_terraza_luminoso_ramer-asoc,-34.6029395377,-58.3983918577
Capital Federal,Belgrano,240000.0,85.0,,3.0,,http://belgrano.properati.com.ar/10c83_venta_departamentos_belgrano_balcon_parrilla_piscina_sum_luminoso_garage_re-max-norte,-34.559393,-58.460462
Capital Federal,Villa Crespo,110000.0,49.0,,3.0,,http://villa-crespo.properati.com.ar/11l8e_venta_departamentos_villa-crespo_re-max-ayres-ii,-34.595929,-58.444068
Capital Federal,Villa Luro,85000.0,40.0,,2.0,1200.0,http://villa-luro.properati.com.ar/xoo5_venta_departamentos_villa-luro_impecable,-34.6372552,-58.501144
Capital Federal,Palermo,128000.0,45.0,,1.0,,http://palermo.properati.com.ar/zq5w_venta_departamentos_palermo_gimnasio_lavadero_parrilla_piscina_sum_terraza_lujoso_amenities_aire-acondicionado_neturban,-34.5978249,-58.4164389
Capital Federal,Almagro,138000.0,67.0,,3.0,2500.0,http://almagro.properati.com.ar/y7jx_venta_departamentos_almagro_balcon_luminoso_dependencias_goldstein-propiedades-srl_9yp,-34.6045526,-58.4168577
Capital Federal,Monserrat,74714.23,33.0,,,,http://monserrat.properati.com.ar/t050_venta_departamentos_monserrat,-34.6233199695,-58.3974607122
Capital Federal,Villa Crespo,95000.0,45.0,,2.0,,http://villa-crespo.properati.com.ar/yzjp_venta_departamentos_villa-crespo_lavadero_parrilla_sum_garage_amenities_estrenar_re-max-vanguard,-34.599627,-58.428249
Capital Federal,Balvanera,65000.0,39.0,,2.0,1300.0,http://balvanera.properati.com.ar/kek0_venta_departamentos_balvanera_yrigoyen-hipolito-av-_2900,-34.6114442,-58.4078192
Capital Federal,Almagro,165000.0,58.0,,2.0,4600.0,http://almagro.properati.com.ar/12vjd_venta_departamentos_almagro_balcon_baulera_suite_lavadero_parrilla_sum_terraza_luminoso_amoblado_amenities_placard_subte-linea-b_subte-linea-a_goldstein-propiedades-srl_9yp,-34.6072012,-58.4191852
Capital Federal,Colegiales,158000.0,43.0,,2.0,,http://colegiales.properati.com.ar/11ckt_venta_departamentos_colegiales_balcon_baulera_suite_lavadero_parrilla_piscina_toilette_luminoso_garage_amenities_impecable_placard_fortunato-suppa,-34.573743,-58.440605
Capital Federal,Boca,112000.0,70.0,,4.0,,http://boca.properati.com.ar/11heq_venta_departamentos_boca_balcon_lavadero_luminoso_di-mitrio-inmobiliaria_90i,-34.636172,-58.361978
Capital Federal,Chacarita,70000.0,32.0,,,,http://chacarita.properati.com.ar/zg9p_venta_departamentos_chacarita_corrientes-av-_6300_gimnasio_lavadero_parrilla_piscina_garage_amenities_azul-asesoramiento-csi-2820,-34.5907409831,-58.4487530794
Capital Federal,Villa Urquiza,145000.0,50.0,13.0,,,http://villa-urquiza.properati.com.ar/oa2l_venta_departamentos_villa-urquiza_monroe_4600,-34.5711377804,-58.480766781
Capital Federal,Boca,65000.0,50.0,,2.0,,http://boca.properati.com.ar/wkcr_venta_departamentos_boca,-34.635621,-58.35884
Capital Federal,Villa Urquiza,219596.0,83.0,6.0,3.0,,http://villa-urquiza.properati.com.ar/12ooe_venta_departamentos_villa-urquiza_gimnasio_parrilla_piscina_sum_electrogeno_garage_subte-linea-b_urquiza,-34.572721,-58.483565
Capital Federal,Nuñez,205000.0,68.0,,3.0,,http://nunez.properati.com.ar/12tw4_venta_departamentos_nunez_jardin_lavadero_parrilla_piscina_toilette_luminoso_sauna_garage_zuker-propiedades_dkg,-34.5474472,-58.4588252
Capital Federal,Villa Crespo,74000.0,34.0,1.0,,,http://villa-crespo.properati.com.ar/vub6_venta_departamentos_villa-crespo_darwin_300,-34.5958168,-58.4474666
Capital Federal,San Telmo,81000.0,43.0,,2.0,,http://san-telmo.properati.com.ar/10nfq_venta_departamentos_puerto-madero_balcon_hidromasaje_lavadero_garage_aire-acondicionado_re-max-ayres,-34.62385,-58.377764
Capital Federal,Coghlan,235000.0,96.0,1.0,3.0,,http://coghlan.properati.com.ar/10jkj_venta_departamentos_villa-urquiza_balcon_baulera_lavadero_parrilla_patio_piscina_sum_terraza_vestidor_garage_aire-acondicionado_losa-radiante_re-max-ayres,-34.563687,-58.474474
Capital Federal,Palermo,380000.0,79.0,,4.0,3700.0,http://palermo.properati.com.ar/t0dx_venta_departamentos_palermo,-34.5867085,-58.4190988
Capital Federal,Saavedra,91000.0,35.0,1.0,,,http://saavedra.properati.com.ar/11z92_venta_departamentos_saavedra_ruiz-huidobro-av-_4500_balcon_garage_casado-propiedades,-34.5538454266,-58.4919050998
Capital Federal,Villa Urquiza,156000.0,48.0,,2.0,,http://villa-urquiza.properati.com.ar/1030l_venta_departamentos_villa-urquiza_balcon_baulera_suite_garage_izrastzoff-agentes-inmobiliarios,-34.5712553,-58.4810658
Capital Federal,Belgrano,147000.0,61.0,,,,http://belgrano.properati.com.ar/e6pn_venta_departamento_olivos,-34.5520265,-58.453537
Capital Federal,Balvanera,129000.0,84.0,2.0,2.0,,http://balvanera.properati.com.ar/12dj2_venta_departamentos_balvanera_suite_toilette_aire-acondicionado_subte-linea-a_re-max-central,-34.61183,-58.396822
Capital Federal,Mataderos,117800.0,62.0,,4.0,,http://mataderos.properati.com.ar/12ejj_venta_departamentos_mataderos_balcon_impecable_circulo-inmobiliaria,-34.6503613594,-58.505256527
Capital Federal,Belgrano,179000.0,58.0,,3.0,1950.0,http://belgrano.properati.com.ar/yamu_venta_departamentos_coghlan_lavadero_piscina_sum_luminoso_lujoso_amenities_estrenar_goldstein-propiedades-srl_9yp,-34.5629049,-58.4697507
Capital Federal,Caballito,235705.0,75.0,,3.0,,http://caballito.properati.com.ar/10ruz_venta_departamentos_caballito_parrilla_piscina_sum_lujoso_amenities_situar-propiedades_bjw,-34.6132205,-58.4412194
Capital Federal,Palermo,115000.0,37.0,,,900.0,http://palermo.properati.com.ar/11q1e_venta_departamentos_palermo_patio_quattro-real-state,-34.5878027,-58.4225687
Capital Federal,Almagro,85000.0,42.0,,2.0,,http://almagro.properati.com.ar/11uwz_venta_departamentos_almagro_lavadero_terraza_luminoso_placard_re-max-bur-oacute,-34.60831,-58.418727
Capital Federal,Villa Crespo,135000.0,50.0,5.0,3.0,3500.0,http://villa-crespo.properati.com.ar/12eef_venta_departamentos_villa-crespo_balcon_lavadero_piscina_garage_placard_aire-acondicionado_subte-linea-b_bertolotti,-34.5938512,-58.434005
Capital Federal,Balvanera,108000.0,45.0,,2.0,,http://balvanera.properati.com.ar/11f55_venta_departamentos_balvanera_balcon_lavadero_terraza_leticia-firpo,-34.605957,-58.396555
Capital Federal,Villa del Parque,149000.0,64.0,,,,http://villa-del-parque.properati.com.ar/12w6e_venta_departamentos_villa-del-parque_balcon_lavadero_placard_fogliese-propiedades,-34.6090427855,-58.4848156603
Capital Federal,Nuñez,158000.0,46.0,,2.0,2800.0,http://nunez.properati.com.ar/11ml8_venta_departamentos_nunez_avenida-del-libertador_7700_balcon_piscina_terraza_luminoso_garage_placard_aire-acondicionado_losa-radiante_fernando-deu,-34.5432969,-58.46141
Capital Federal,Villa del Parque,85000.0,43.0,,,,http://villa-del-parque.properati.com.ar/gu8w_venta_departamento_villa-del-parque,-34.6028068148,-58.4887469933
Capital Federal,Caballito,99000.0,44.0,7.0,2.0,,http://caballito.properati.com.ar/116q2_venta_departamentos_caballito_luminoso_placard_re-max-urbana,-34.623697,-58.439687
Capital Federal,Villa del Parque,130000.0,50.0,,3.0,2900.0,http://villa-del-parque.properati.com.ar/ysnv_venta_departamentos_villa-del-parque_balcon_parrilla_terraza_luminoso_placard_grupo-mega-pulvirenti,-34.6049169,-58.4903979
Capital Federal,Flores,120000.0,67.0,,,,http://flores.properati.com.ar/10fur_venta_departamentos_flores_lavadero_terraza_luminoso_garage_grupo-mega-op-flores,-34.6354828,-58.4524269
Capital Federal,Villa Crespo,82000.0,42.0,,2.0,,http://villa-crespo.properati.com.ar/zot0_venta_departamentos_villa-crespo_patio_m-cutuli-propiedades_919,-34.595231,-58.433864
Capital Federal,Villa General Mitre,112000.0,55.0,,3.0,400.0,http://villa-general-mitre.properati.com.ar/oxr6_venta_departamentos_villa-santa-rita,-34.6134704,-58.4799462
Capital Federal,San Telmo,116996.0,49.0,,2.0,,http://san-telmo.properati.com.ar/yt8q_venta_departamentos_san-telmo_parrilla_piscina_sum_garage_amenities_le-bleu,-34.6244303,-58.3741828
Capital Federal,Barrio Norte,115000.0,44.0,,2.0,,http://barrio-norte.properati.com.ar/x7n2_venta_departamentos_capital-federal,-34.5832367,-58.4114151
Capital Federal,Nuñez,112000.0,35.0,,1.0,,http://nunez.properati.com.ar/10vki_venta_departamentos_nunez_lavadero_piscina_garage_amenities_a-messina-propiedades,-34.552745,-58.462983
Capital Federal,San Cristobal,59500.0,34.0,,2.0,,http://san-cristobal.properati.com.ar/zljh_venta_departamentos_balvanera_balcon_re-max-express,-34.623205,-58.397709
Capital Federal,Nuñez,145000.0,63.0,4.0,3.0,1100.0,http://nunez.properati.com.ar/12vss_venta_departamentos_nunez_balcon_lavadero_terraza_garage_subte-linea-d_vivir-propiedades,-34.5565631,-58.4683603
Capital Federal,Villa Luro,85000.0,38.0,,1.0,,http://villa-luro.properati.com.ar/10kz3_venta_departamentos_villa-luro_terraza_luminoso_garage_estrenar_villa-luro,-34.643737,-58.496761
Capital Federal,Villa Urquiza,135000.0,45.0,1.0,,,http://villa-urquiza.properati.com.ar/sfqr_venta_departamentos_villa-urquiza_charlone_2100,-34.5804863,-58.4708779
Capital Federal,Belgrano,158500.0,59.0,,3.0,2400.0,http://belgrano.properati.com.ar/12f45_venta_departamentos_belgrano_baulera_lavadero_patio_sotano_subte-linea-d_basa-inmobiliaria,-34.5687092,-58.4509432
Capital Federal,San Cristobal,169000.0,66.0,21.0,3.0,1500.0,http://san-cristobal.properati.com.ar/10mlh_venta_departamentos_san-cristobal_calvo-carlos_3000_lavadero_parrilla_piscina_sum_garage_estrenar_salaya-romera-barrio-norte,-34.6223398871,-58.4085322312
Capital Federal,Belgrano,160000.0,67.0,,3.0,590.0,http://belgrano.properati.com.ar/z1xw_venta_departamentos_belgrano_garage_desarrollista-com,-34.5569188,-58.4652614
Capital Federal,Villa Crespo,73800.0,41.0,,2.0,,http://villa-crespo.properati.com.ar/ywv1_venta_departamentos_villa-crespo_piscina_terraza_aire-acondicionado_re-max-central,-34.597773,-58.448669
Capital Federal,Villa Urquiza,92000.0,43.0,7.0,2.0,,http://villa-urquiza.properati.com.ar/12gik_venta_departamentos_villa-urquiza_luminoso_placard_subte-linea-b_re-max-data-house,-34.573193,-58.489264
Capital Federal,Nuñez,135000.0,53.0,,3.0,,http://nunez.properati.com.ar/12g4l_venta_departamentos_nunez_subte-linea-d_grupo-mega-pulvirenti,-34.5514317,-58.4646535
Capital Federal,Puerto Madero,224000.0,45.0,612.0,2.0,,http://puerto-madero.properati.com.ar/ucgz_venta_departamentos_monserrat,-34.611573,-58.363668
Capital Federal,Villa Crespo,95000.0,41.0,,1.0,,http://villa-crespo.properati.com.ar/111ao_venta_departamentos_villa-crespo_gimnasio_lavadero_parrilla_piscina_sum_vista_garage_ziade-realty,-34.6039992,-58.4557837
Capital Federal,Almagro,99000.0,40.0,,,1400.0,http://almagro.properati.com.ar/1141s_venta_departamentos_almagro_hidromasaje_patio_luminoso_impecable_lepore-propiedades,-34.6116565,-58.4196847
Capital Federal,Belgrano,98000.0,35.0,,1.0,1300.0,http://belgrano.properati.com.ar/ysi9_venta_departamentos_belgrano_balcon_gimnasio_jardin_lavadero_parrilla_piscina_sum_terraza_luminoso_sauna_garage_estrenar_ziade-realty,-34.6037137392,-58.3815808896
Capital Federal,Barrio Norte,330000.0,80.0,,3.0,6000.0,http://barrio-norte.properati.com.ar/11nc0_venta_departamentos_barrio-norte_balcon_suite_lavadero_toilette_vestidor_luminoso_dependencias_garage_aire-acondicionado_losa-radiante_triada-propiedades,-34.5895602106,-58.3947492433
Capital Federal,Caballito,164959.0,67.0,,3.0,,http://caballito.properati.com.ar/11d9p_venta_departamentos_caballito_baulera_parrilla_garage_lone-lighthouse_d9p,-34.6167403,-58.4430273
