timestamp,P2
2018-01-15 05:00:00+03:00,9.719166667
2018-01-15 06:00:00+03:00,9.97125
2018-01-15 07:00:00+03:00,11.1775
2018-01-15 08:00:00+03:00,12.17375
2018-01-15 09:00:00+03:00,11.44052632
2018-01-15 10:00:00+03:00,11.44722222
2018-01-15 11:00:00+03:00,9.551666667
2018-01-15 12:00:00+03:00,8.224583333
2018-01-15 13:00:00+03:00,8.3925
2018-01-15 14:00:00+03:00,8.559565217
2018-01-15 15:00:00+03:00,8.457916667
2018-01-15 16:00:00+03:00,8.11875
2018-01-15 17:00:00+03:00,9.7625
2018-01-15 18:00:00+03:00,10.66375
2018-01-15 19:00:00+03:00,10.27708333
2018-01-15 20:00:00+03:00,10.55875
2018-01-15 21:00:00+03:00,10.52166667
2018-01-15 22:00:00+03:00,10.58125
2018-01-15 23:00:00+03:00,10.05909091
2018-01-16 00:00:00+03:00,10.17458333
2018-01-16 01:00:00+03:00,10.11958333
2018-01-16 02:00:00+03:00,10.16416667
2018-01-16 03:00:00+03:00,9.971666667
2018-01-16 04:00:00+03:00,10.23416667
2018-01-16 05:00:00+03:00,10.41333333
2018-01-16 06:00:00+03:00,10.30458333
2018-01-16 07:00:00+03:00,10.3975
2018-01-16 08:00:00+03:00,14.07
2018-01-16 09:00:00+03:00,11.21666667
2018-01-16 10:00:00+03:00,10.76583333
2018-01-16 11:00:00+03:00,10.72125
2018-01-16 12:00:00+03:00,11.92208333
2018-01-16 13:00:00+03:00,12.06708333
2018-01-16 14:00:00+03:00,11.91125
2018-01-16 15:00:00+03:00,11.1775
2018-01-16 16:00:00+03:00,10.04608696
2018-01-16 17:00:00+03:00,10.07
2018-01-16 18:00:00+03:00,10.60083333
2018-01-16 19:00:00+03:00,11.69458333
2018-01-16 20:00:00+03:00,12.16333333
2018-01-16 21:00:00+03:00,12.0175
2018-01-16 22:00:00+03:00,12.25416667
2018-01-16 23:00:00+03:00,12.195
2018-01-17 00:00:00+03:00,11.84416667
2018-01-17 01:00:00+03:00,12.175
2018-01-17 02:00:00+03:00,12.16
2018-01-17 03:00:00+03:00,12.18956522
2018-01-17 04:00:00+03:00,12.5876
2018-01-17 05:00:00+03:00,12.37782609
2018-01-17 06:00:00+03:00,12.4884
2018-01-17 07:00:00+03:00,13.78
2018-01-17 08:00:00+03:00,16.45833333
2018-01-17 09:00:00+03:00,13.79625
2018-01-17 10:00:00+03:00,12.10043478
2018-01-17 11:00:00+03:00,13.62875
2018-01-17 12:00:00+03:00,12.17125
2018-01-17 13:00:00+03:00,13.05416667
2018-01-17 14:00:00+03:00,12.77708333
2018-01-17 15:00:00+03:00,12.4625
2018-01-17 16:00:00+03:00,13.03043478
2018-01-17 17:00:00+03:00,11.66916667
2018-01-17 18:00:00+03:00,11.34041667
2018-01-17 19:00:00+03:00,12.54916667
2018-01-17 20:00:00+03:00,13.11541667
2018-01-17 21:00:00+03:00,12.70791667
2018-01-17 22:00:00+03:00,12.72375
2018-01-17 23:00:00+03:00,13.17541667
2018-01-18 00:00:00+03:00,12.95291667
2018-01-18 01:00:00+03:00,12.74875
2018-01-18 02:00:00+03:00,12.94375
2018-01-18 03:00:00+03:00,12.67833333
2018-01-18 04:00:00+03:00,12.86208333
2018-01-18 05:00:00+03:00,13.1475
2018-01-18 06:00:00+03:00,12.89875
2018-01-18 07:00:00+03:00,12.8925
2018-01-18 08:00:00+03:00,12.70291667
2018-01-18 09:00:00+03:00,11.59166667
2018-01-18 10:00:00+03:00,10.54583333
2018-01-18 11:00:00+03:00,12.53875
2018-01-18 12:00:00+03:00,13.14125
